-4.83052e0 -3.8136401e0 9.2384e-3 9.2384e-3
-4.66104e0 -3.8136401e0 9.4682e-3 9.4682e-3
-4.49156e0 -3.8136401e0 9.7041e-3 9.7041e-3
-4.3220801e0 -3.8136401e0 9.9463e-3 9.9463e-3
-4.1526001e0 -3.8136401e0 1.0196e-2 1.0196e-2
-3.9831201e0 -3.8136401e0 1.045e-2 1.045e-2
-3.8136401e0 -3.8136401e0 1.0712e-2 1.0712e-2
-3.6441602e0 -3.8136401e0 1.098e-2 1.098e-2
-3.4746802e0 -3.8136401e0 1.1255e-2 1.1255e-2
-3.3052002e0 -3.8136401e0 1.1536e-2 1.1536e-2
-3.1357202e0 -3.8136401e0 1.1824e-2 1.1824e-2
-2.9662402e0 -3.8136401e0 1.2119e-2 1.2119e-2
